eco_max,emerg_max,total_committed,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,total_gen,total_losses,wind_generation_mw,solar_generation_mw,forecast_load_mw,prelim_load_avg_hourly,mw,mcp,mcp_capped,as_req_mw,total_mw,as_mw,ss_mw,ircmwt2,nsr_mw,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,actual_flow,sched_flow,inadv_flow,system_energy_price_rt
167975.6,169814.4,171668.3,2.93,5.71,64414.216,69.05526,370.80122,243.17978,172.60987,1216.74,5952.31,81909.842,227,268.014,-1.45,31685,25507.1,2204.094,0,0,2341,2457,1137.3,4,1319.7,833,28.44,26.14,-2.57,0.27,0,0,0,19.09
160967.6,163712.3,171668.3,7.36,0.06,65648.372,14.21337,378.52817,232.71557,191.81259,3123.57,104.65,77966.274,215.3,212.118,-1.439,32287,24440.2,2059.877,0,0,2344,2459,1939,62,520,833,21.34,22.4,0.73,0.33,0,3,3,15.97
159606.9,162515.1,171668.3,25.19,4.2,67817.848,1506.40164,434.35988,200.42822,233.93163,11133.85,4507.5,75315.446,211.7,228.711,-2.491,32287,23874.6,1985.435,0,0,2344,2459,1449,62,1010,833,20.66,21.87,0.92,0.29,0,8,8,14.42
159858.2,162776.1,171668.3,14.25,0.1,70562.563,132.50966,383.12459,228.52318,184.60141,5985.21,97.27,75347.58,212.2,206.538,-1.438,32539,23661.8,1973.518,0,0,2345.5,2460,1617.6,62,842.4,833,19.96,21.78,1.53,0.29,0,11,11,15.81
159956.3,162886,171668.3,20.62,1.63,74660.738,4670.22394,565.91458,261.12458,348.78999,12681.42,2136.58,75586.122,213,175.643,-1.281,32493,23731.8,1982.173,0,0,2347,2461,1567.2,62,893.8,833,20.38,21.72,1.06,0.28,0,8,8,15.88
160274.7,162765.1,171668.3,18.84,1.89,79335.551,3133.64879,589.96257,275.55193,360.41064,11893.76,4765.73,77502.502,218.4,162.104,-1.122,32422,24443.4,2028.029,0,0,2347,2461,1523.2,62,937.8,833,21.27,22.85,1.19,0.39,0,28,28,17.03
161709.4,163205.1,171668.3,34.04,1.9,83652.135,4504.93909,588.25006,274.38462,351.86543,20094.17,3513.2,81386.576,228,126.484,-2.099,32493,26327.7,2242.176,0,0,2348.5,2462,1422.9,67,1039.1,833,26.36,30.17,3.22,0.59,0,64,64,16.72
162619.2,163940.1,171668.3,12.74,0.51,87019.328,4319.59915,610.9009,284.76424,363.62911,8201.08,960.33,88082.941,238.1,116.865,-1.103,32493,29314.8,2566.07,2.57,2.57,2350,2350,1003.3,4,1346.7,293,39.56,47.68,6.98,1.14,0,74,74,24.56
163129.3,164425.7,171668.3,22.93,0.49,89407.686,1914.71105,605.74766,295.64843,348.47233,14798.46,905.75,92973.654,252.1,142.026,-0.12,31593,30945.5,2720.595,3.29,3.29,2357.5,2357.5,828.8,4,1528.7,267,39.23,45.78,5.32,1.23,0,48,48,27.96
164883.4,166284.9,171668.3,12.61,0.5,89880.452,3890.02692,606.16221,294.80255,346.55816,8068.57,1254.12,93974.255,245.6,113.689,4.109,32185,31132.3,2725.921,0,0,2351.5,2351.5,914.9,4,1436.6,372,32.73,37.34,3.58,1.03,0,0,0,24.65
165285.3,166688.8,171668.3,52.62,0.21,91343.525,9065.71524,627.69566,229.01973,386.96944,30533.47,512.09,92674.605,233.9,111.386,59.396,32185,30161.3,2625.748,0,0,2344,2433,1174,4,1259,807,32.1,31.1,-1.98,0.98,0,0,0,20.56
164157.1,165569.1,171668.3,39.76,0.98,91804.588,5292.58617,439.3298,220.40514,219.00319,17306.74,1022.86,91609.893,228.1,118.485,129.799,32487,29644.4,2503.758,0,0,2338,2429,1087.8,5,1341.2,807,31.52,30.13,-2.28,0.89,0,0,0,21.13
163804.1,165798.6,171668.3,26.46,0,91456.71,712.65607,447.8495,220.39916,228.59009,11880.25,0,90124.102,216.6,116.45,181.494,32441,28895.1,2447.66,0,0,2333.5,2426,1034.7,5,1391.3,807,29.89,29.03,-1.75,0.89,0,0,0,20.23
162854.3,165509.9,171668.3,95.65,0.17,91199.279,2936.55643,447.7684,214.45289,239.3155,43908.18,191.67,88650.81,216.3,119.912,270.088,32441,28355.7,2452.426,0,0,2330.5,2424,1118.3,5,1305.7,807,29.13,28.37,-1.59,0.83,0,0,0,20.22
162446.7,165310.3,171668.3,67.92,0.73,90613.863,37.29058,422.00873,217.18006,213.82866,29824.82,701.94,87488.557,221.6,126.261,354.943,32441,28078.4,2424.584,0,0,2327.5,2422,1516.9,5,905.1,807,28.13,26.14,-2.7,0.71,0,3,3,19.83
162533.2,165394.2,171668.3,209.05,0.5,89360.375,364.71052,439.45316,221.62514,227.50114,92663.72,637.53,86356.003,225.8,139.754,426.902,32441,27565,2393.068,0,0,2323,2323,1142.1,5,1180.9,375,26.66,25.04,-2.22,0.6,0,8,8,19.5
162437.6,165279.8,171668.3,56.3,0.87,88042.541,11.96436,437.3244,227.97441,218.34998,25219.25,1102.15,85766.26,242.5,171.184,427.788,31786,27511.9,2386.136,0,0,2321.5,2321.5,1139.7,5,1181.8,375,25.07,23.3,-2.38,0.61,0,57,57,19.02
163525.3,165760.4,171668.3,19.32,1.26,86779.346,1922.18551,426.53032,223.90118,211.62912,8221.7,1277.49,85709.91,259.1,221.918,374.203,32492,27806.7,2457.431,0,0,2321.5,2418,1471.2,10,946.8,807,25.14,23.39,-2.3,0.55,0,88,88,18.07
164150.1,165924.2,171668.3,19.54,0.75,85560.885,341.56842,422.42274,269.14657,162.27615,8443.11,937.11,86783.509,273,256.957,302.728,32492,28462.6,2481.763,0,0,2321.5,2418,1223.9,4,1194.1,807,26.02,23.89,-2.83,0.7,0,98,98,19.76
164209.5,165473.9,171668.3,20.45,0.94,83838.943,1333.40248,431.77203,282.52157,158.25045,8972.82,1181.87,88138.674,278.5,274.892,164.796,32676,29136.9,2500.994,0,0,2324.5,2420,1192.8,4,1227.2,807,27.6,25.1,-3.24,0.74,0,88,88,19.5
163678.9,164953.9,171668.3,40.69,0.67,81592.115,1896.67486,594.99725,220.03661,374.96064,24620.23,1197.83,90307.849,283.6,302.3,33.689,32614,30332.4,2585.68,0.66,0.66,2329,2329,780,4,1549,267,34.86,31.96,-3.9,1,0,77,77,25.2
168660,170521.1,171668.3,47.71,3.37,77146.657,6798.03491,598.65094,206.48277,392.16817,28267.2,6405.02,91537.374,276,316.161,-0.381,32614,30707.8,2620.994,0.02,0.02,2333.5,2333.5,603.9,4,1729.6,267,33.71,32.23,-2.38,0.9,0,86,86,24.7
168531.2,170387.3,171668.3,25.71,3.03,71387.766,1796.42964,679.10284,222.58182,456.52102,17486.89,6091.13,90657.892,265.9,304.56,-1.433,32614,29740,2536.132,0,0,2336.5,2336.5,710.1,5,1626.4,375,30.23,28.12,-2.79,0.68,0,84,84,25
168308.2,170042.3,171668.3,11.4,1.18,68686.007,60.51518,438.78697,198.06376,240.72319,5070.36,1147.68,86969.383,251,344.337,-1.512,32614,28085.8,2430.717,0,0,2338,2429,1139.1,5,1289.9,807,28.27,33.37,4.58,0.52,0,66,66,20.39
168398.6,170157.7,171668.3,9.51,1.03,67835.188,122.15825,437.87084,208.13285,229.73798,4187.46,1057.56,83006.864,242.3,361.049,-1.445,32785,26490.5,2247.704,0,0,2336.5,2428,1134.6,5,1293.4,807,24.65,26.27,1.31,0.31,0,62,62,17.23
160597.1,162911.2,171668.3,5.81,3,68856.103,178.78631,431.45521,203.05917,228.39601,2513.99,4018.28,80665.317,237,405.165,-1.458,33519,25381.7,2141.196,0,0,2338,2338,1622.4,193,715.6,375,19.56,21.02,1.19,0.27,0,63,63,17.77
160929.6,163192.3,171668.3,9.35,1.24,70667.981,432.41096,466.56909,195.84106,270.72802,4342.24,1139.76,79498.602,233.2,479.221,-2.435,33519,24769.1,2044.253,0,0,2342.5,2342.5,1355.2,193,987.3,375,18.79,20.97,1.9,0.28,0,56,56,17.74
161502.9,163874.9,171668.3,12.4,0.12,73371.416,295.36226,412.66219,194.54176,218.12043,5179.15,89.67,78744.814,242.2,490.353,-1.423,33565,24546.4,2029.952,0,0,2344,2344,1430.7,193,913.3,375,18.53,20.87,2.04,0.3,0,54,54,16.7
162018.1,164422.2,171668.3,7.93,2.98,77870.862,880.34645,566.39542,222.77862,343.61679,4458.94,3728.74,78940.432,246.3,496.416,-1.467,33565,24727.4,2007.877,0,0,2347,2435,1628,193,807,807,18.59,21.18,2.28,0.31,0,45,45,15.03
163107.5,164937.9,171668.3,48.71,0.64,83385.79,6008.45627,570.04363,193.25833,376.78529,27279.61,873.03,81323.645,251.2,572.642,-2.429,32988,25551.7,2077.259,0,0,2348.5,2436,1433.5,119,1002.5,807,19.66,22.1,2.1,0.34,0,47,47,16.21
164151.2,165280,171668.3,24.88,0.4,88798.311,296.71773,602.49252,241.19282,361.29968,15370.35,585.03,86617.092,260.2,495.664,-1.417,33565,27577.3,2327.116,0,0,2350,2350,1036.4,90,1313.6,372,23.86,28.21,3.96,0.39,0,33,33,52.05
165306.1,166222.4,171668.3,78.82,0.66,92874.667,2726.73715,593.43078,237.06789,356.36288,46781.04,909.68,93957.962,285.6,488.755,-1.416,33565,30677.2,2614.118,0.02,0.02,2368,2368,1090.9,36,1277.1,372,35.37,43.24,7.07,0.8,0,18,18,47.63
165607.5,166509.4,171668.3,38.9,0.64,95250.889,3493.95417,640.506,278.3366,358.7185,24795.35,1314.17,97270.067,309,452.116,-0.656,33565,32042.4,2787.1,0.02,0.02,2381.5,2381.5,1020,36,1361.5,372,33.25,40.71,6.74,0.72,0,15,15,37.92
166042.5,167381.1,171668.3,80.31,0.63,95453.811,6854.68981,635.62511,279.20902,351.73064,50707.47,1122.11,95603.528,263.9,451.786,9.808,33846,30777.7,2759.13,0,0,2375.5,2375.5,969.2,36,1406.3,372,26.91,31.05,3.71,0.43,0,10,10,22.45
166867.6,168239.4,171668.3,37.31,0.63,96594.036,1675.1665,602.33181,271.94557,316.92458,22051.14,929.87,92495.316,226.8,514.318,132.41,34729,28931.7,2584.854,0,0,2371,2448,1341.5,36,1106.5,804,24.36,27.6,3.01,0.23,0,0,0,21.13
167456.8,168844.9,171668.3,38.35,0,96589.346,47.89622,434.86097,271.7836,162.47474,17513.33,0,90434.317,211.2,478.346,307.768,34729,27581,2463.434,0,0,2359,2440,1280.7,35,1159.3,804,23.96,26.34,2.14,0.24,0,0,0,18.31
167482.2,168797.6,171668.3,1.33,0,95584.156,1893.53316,444.24549,271.8117,164.86947,595.51,0,88483.771,207.9,417.498,443.379,34636,26512.3,2394.427,0,0,2348.5,2436,1283.8,35,1152.2,807,21.12,23.48,2.15,0.21,0,0,0,17.23
166539.1,168351.1,171668.3,0.55,0.52,94495.166,683.92467,445.93625,262.75672,177.0425,236.85,696.97,87264.641,199.7,386.485,625.322,34543,25800.7,2355.277,0,0,2342.5,2432,1349.5,109,1082.5,807,20.02,22.23,2.01,0.2,0,0,0,17.9
165813.5,167912.2,171668.3,27.78,0.53,93020.231,116.38003,447.35585,177.90735,264.02998,12392.31,765.28,85856.588,193.7,336.476,720.592,34596,25358.8,2321.695,0,0,2339.5,2430,1393.4,109,1036.6,807,19.81,21.76,1.76,0.19,0,7,7,18.1
164876.8,167252.3,171668.3,28.52,2.97,90817.101,165.51031,432.78334,152.78553,279.99779,12391.99,2648.32,84348.671,189,260.729,715.003,34543,25068.4,2291.461,0,0,2336.5,2336.5,1118.3,109,1218.2,375,19.5,21.42,1.69,0.23,0,9,9,18.49
164466.4,166898.2,171668.3,9.4,1.26,88470.129,1.13836,422.01732,183.21022,238.80709,4018.49,937.38,83605.214,189.3,272.055,707.013,34543,25210.2,2309.445,0,0,2335,2335,1257.9,109,1077.1,375,19.07,20.9,1.51,0.32,0,3,3,17.94
164965.7,167434.1,171668.3,18.12,1,86246.994,832.51238,435.2394,171.64775,263.59163,7915.6,931.39,84327.99,194.3,282.943,710.409,34543,26088.8,2391.212,0,0,2335,2335,1423.8,117,911.2,401,19.21,21.23,1.63,0.39,0,0,0,18.03
164392.8,166926.7,171668.3,17.44,0,84390.811,147.7279,422.16542,184.7014,237.464,7391.51,0,85109.596,207.1,309.892,556.95,33335,27115.4,2385.373,0,0,2333.5,2452,1331.9,36,1120.1,833,21.02,23.43,1.94,0.47,0,5,5,18.31
162884.9,164957.4,171668.3,47.2,0.04,82962.857,20.54679,460.79414,208.31,252.48413,21874.09,201.49,86417.435,217.8,383.937,296.599,34104,28054.5,2470.755,0,0,2335,2453,1422.5,36,1030.5,833,24.42,26.5,1.51,0.57,0,14,14,21.37
162370.8,163972.4,171668.3,41.18,2.88,81261.073,5267.02604,623.93467,214.71765,409.21701,25868.01,5309.78,89420.268,230.9,412.201,48.239,34104,29458.3,2532.075,0.02,0.02,2338,2338,873.1,36,1464.9,293,30.37,32.54,1.34,0.83,0,30,30,34.62
165818.5,167924.2,171668.3,76.46,3.73,77196.745,24092.84275,632.4051,132.00936,500.39574,49347.95,5296.85,91422.824,245.2,415.807,0.111,34104,29896.8,2569.068,0,0,2342.5,2342.5,907.2,36,1435.3,293,30.05,32.57,1.69,0.83,0,35,35,26.71
165573.7,167254.8,171668.3,37.22,3.36,70971.341,655.02558,624.94323,133.79528,491.14793,23578.71,5906.68,89585.632,240.7,412.525,-1.481,34104,28926.7,2496.263,0,0,2345.5,2345.5,970.4,35,1375.1,398,26.75,29.78,2.52,0.51,0,42,42,20.72
165947.9,167684.4,171668.3,11.62,0.78,67946.575,86.22029,420.98149,148.23958,272.74189,4890.16,845.18,85977.393,227.8,406.751,-1.441,34143,27318.2,2361.817,0,0,2350,2463,1321.3,35,1141.7,833,23.19,25.17,1.6,0.38,0,76,76,20.1
166012.1,167763.6,171668.3,10.3,0.08,67804.319,36.56851,439.95472,166.35698,273.59774,4534.08,93.87,83302.295,211.8,391.662,-1.477,34104,25777.2,2227.227,0,0,2351.5,2464,1275.6,35,1188.4,833,21.6,23.05,1.1,0.35,0,109,109,19.09
161414,163806.5,171668.3,35.97,0.65,68916.77,192.79873,442.91029,158.43515,284.47513,15869.62,1072.37,81517.284,218,358.836,-2.483,34104,24855.7,2097.998,0,0,2350,2463,1903.2,225,559.8,833,22.28,23.61,0.89,0.44,0,100,100,18.16
161302.2,163829.1,171668.3,9.36,1.18,71226.741,458.74438,404.38382,135.15674,269.22707,3845.08,837.18,81465.145,211.3,374.541,-1.414,34104,24475.4,2075.599,0,0,2350,2350,1307.5,225,1042.5,401,21.79,23.81,1.54,0.48,0,90,90,20.68
161599.1,164104.8,171668.3,10.52,0.66,74720.309,620.30693,394.87648,133.99246,260.884,4139.51,533.26,82049.148,211.4,420.716,-2.476,32679,24461.6,2034.644,0,0,2351.5,2351.5,1420,225,931.5,401,21.86,24.09,1.7,0.53,0,90,90,19.99
161806.5,164280.4,171668.3,18.84,0.86,79609.113,971.59119,535.89796,138.31383,397.58413,9932.39,778.68,82834.816,214.1,451.808,-1.463,33371,24833.9,2047.699,0,0,2350,2350,1349.3,225,1000.7,401,21.99,24.32,1.82,0.51,0,92,92,18.54
162362.3,164368.8,171668.3,17.53,0.96,86152.645,1143.03336,580.40095,149.21246,431.18846,10132.79,882.78,84858.858,220.4,434.023,-1.443,33371,25895.8,2154.202,0,0,2350,2463,1576.2,163,886.8,833,22.89,26.08,2.54,0.65,0,90,90,20.63
163777.5,164889.6,171668.3,31.33,0.53,92760.737,220.8144,593.80194,138.40517,455.39675,18743.19,1096.99,89372.089,232.2,415.858,-1.382,33371,28039.8,2369.893,0,0,2350,2463,1371.6,83,1091.4,833,27.53,33.12,4.82,0.77,0,92,92,25.4
164781.6,165696.6,171668.3,27.23,0,98360.28,2586.4967,567.71362,184.99476,365.18922,15006.14,0,96323.184,255,383.395,-1.432,33288,31355,2727.892,11.63,11.63,2357.5,2357.5,1065.7,40,1291.8,401,42.46,52.62,8.94,1.22,0,85,85,51.15
165546.7,166451.9,171668.3,93.51,0.08,102072.055,13853.54449,583.06733,137.33218,427.98403,53681.56,94.6,100237.397,275.4,283.662,-0.362,33288,32861.1,2926.756,1.15,1.15,2353,2353,969.5,40,1383.5,401,42,49.52,6.4,1.12,0,81,81,39.54
167092.4,168060.3,171668.3,29.57,0.74,103787.882,2626.03212,650.75437,222.74128,395.93066,18233.84,976.86,98479.074,254.6,244.05,12.825,33288,31941.5,2853.984,0,0,2345.5,2345.5,985,40,1360.5,401,29.64,34.16,4.07,0.45,0,71,71,23.64
167204.9,168239.9,171668.3,74.92,4.31,106485.216,3586.95901,629.88455,208.83411,420.58884,48082.16,6022.66,94755.928,227.5,166.783,211.556,33288,30471.4,2733.055,0,0,2341,2457,1394.5,40,1062.5,833,26.94,30.75,3.54,0.27,0,56,56,20.93
166830.3,167852.8,171668.3,95.98,0.11,107441.286,6317.04017,433.9947,190.58288,242.77906,42080.64,111.44,92277.195,212.1,100.259,517.407,33288,29189.1,2625.053,0,0,2336.5,2349,1277.4,40,1071.6,728,26.56,30,3.21,0.23,0,51,51,20.7
166647.1,167663.1,171668.3,44.59,0,106086.351,6118.89637,458.1803,199.66239,245.40171,19770.05,0,89968.254,205.9,78.255,702.452,31794,28162.5,2498.36,0,0,2332,2346,1152.1,40,1193.9,728,24.72,27.78,2.76,0.3,0,25,25,19.51
166457.7,167473.5,171668.3,27.56,0,103716.759,6604.63186,432.79328,175.9487,242.37972,11676.18,0,87612.283,202.6,57.451,805.588,32370,27389.7,2436.954,0,0,2327.5,2448,1363.1,114,1084.9,833,23.45,26.61,2.82,0.34,0,23,23,19.23
165799.2,167236.6,171668.3,23.55,1.35,100587.018,684.47104,418.58008,175.0943,243.48577,9855.22,963.87,86162.704,199.7,43.044,858.249,32370,26807.5,2395.978,0,0,2321.5,2444,1364.5,114,1079.5,833,22.26,25.25,2.74,0.25,0,56,56,18.79
165818.9,167505,171668.3,8.9,0.88,96399.084,2713.2972,426.45984,230.56985,186.27185,3677.82,864.58,84935.22,196.1,28.745,865.543,32370,26239,2329.934,0,0,2318.5,2359,1174.3,0,1184.7,750,21.61,24.32,2.46,0.25,0,50,50,17.75
165806,167716,171668.3,8.9,0.94,92405.525,105.60881,422.63197,217.84328,204.78866,3799.66,948.13,83737.653,200.4,23.229,848.576,32343,26159.4,2338.193,0,0,2314,2356,1134.3,0,1221.7,750,20.99,23.54,2.24,0.31,0,31,31,16.61
166330.3,168173.2,171668.3,11.77,1.37,88784.794,546.25098,415.94871,208.2989,207.6498,4733.32,1059.22,83272.965,208.9,19.814,782.738,32343,26685.7,2393.699,0,0,2312.5,2436,1267,0,1169,831,20.73,22.87,1.86,0.28,0,43,43,16.32
166417.1,168198.4,171668.3,43.33,0.75,85531.034,263.16976,422.70321,159.48506,263.21814,18909.81,592.92,83937.433,216.1,6.264,611.035,32343,27760,2459.744,0,0,2314,2437,1247.2,0,1189.8,831,22.22,24.21,1.65,0.34,0,11,11,16.92
165194.1,166461.9,171668.3,22.41,2.27,83644.533,192.25051,442.69836,162.04586,280.65248,9913.28,3001.13,85809.313,232.5,6.713,307.241,32343,28908.4,2506.816,0,0,2314,2437,1244.7,40,1192.3,831,24.82,26.48,1.35,0.31,0,44,44,19.04
165044.8,165855.6,171668.3,55.56,3.06,81749.086,4251.52753,607.19676,179.01132,428.18542,34392.72,3920.23,89032.539,249.2,4.614,50.281,32343,30493.4,2598.058,0,0,2317,2317,832.4,40,1484.6,296,34.18,38.28,3.8,0.3,0,12,12,25.96
165886.7,167595.3,171668.3,47.83,0.95,77894.004,7892.48718,633.81431,214.85557,418.95871,30878.49,1754.23,91975.565,262.7,2.77,0.266,30396,31291,2650.319,0,0,2317,2336,1277.3,40,1058.7,728,31.49,34.97,3.22,0.26,0,0,0,34.44
165985,167664.6,171668.3,11.92,2.43,71801.944,2201.50638,638.88506,223.24963,415.63541,7636.09,3970.05,91123.554,275.5,2.118,-1.443,30893,30552,2573.895,0,0,2318.5,2441,1239.8,46,1201.2,832,27.51,30.81,3.07,0.23,0,0,0,21.67
166072.1,167748.5,171668.3,9.85,0.82,68951.985,232.7159,442.74773,213.56607,229.18165,4365.92,885.79,86995.498,283.4,1.429,-1.414,30893,29131.9,2507.157,0,0,2318.5,2441,1436.5,120,1004.5,832,24.73,27.52,2.61,0.18,0,0,0,19.36
165946.1,167647.5,171668.3,7.03,1.47,68464.995,188.06056,446.75831,212.60996,234.14834,3142.6,2151,84164.586,275.7,0.762,-1.433,30893,27692.1,2344.977,0.02,0.02,2317,2317,1151.2,120,1165.8,400,22.44,25.41,2.7,0.27,0,0,0,19.95
164456.5,166498.6,171680.5,8.87,0.08,69863.736,13.10495,440.39358,211.05955,229.33402,3908.81,85.62,81441.162,281.9,7.095,-2.444,30893,26736.4,2231.426,0,0,2254,2254,1088.4,194,1165.6,401,19.47,21.64,1.72,0.45,0,0,0,16.78
164284.1,166365,171680.5,4.93,0.93,72276.225,197.23498,423.02135,195.81383,227.20752,2095.66,1182.06,80707.625,288.6,7.757,-2.438,30893,26247.7,2164.51,0.01,0.01,2252.5,2252.5,1212.2,194,1040.3,401,19.23,21.18,1.54,0.41,0,0,0,16.41
164420.9,166643.4,171680.5,10.77,0.98,75748.446,170.12659,425.7476,195.45425,230.29334,4578.27,970.32,80525.475,299,4.774,-1.415,30893,26099.5,2154.142,0,0,2248,2248,1137.4,194,1110.6,401,19.1,21,1.48,0.42,0,2,2,16.71
164427.2,166608.2,171680.5,16.18,3.72,80818.821,366.30612,566.59851,176.29943,390.29906,8919.78,4314.97,80258.075,300.3,8.884,-1.377,30893,26143.7,2136.04,0,0,2243.5,2243.5,1245,194,998.5,401,19.42,21.35,1.46,0.47,0,41,41,16.08
165138.5,166739.5,171680.5,30.54,0.83,87587.443,3749.85188,590.88368,183.59566,407.28801,18050.79,869.78,81901.612,316.5,9.077,-1.428,30893,26831.4,2208.104,0,0,2239,2239,1138.3,194,1100.7,400,20.77,23.06,1.69,0.6,0,48,48,15.82
166292.6,167229.8,171680.5,18.17,0.78,94289.335,3623.17938,627.53507,134.49394,493.04113,11320.24,1007.17,85074.052,332.5,6.687,-1.377,28499,28592.2,2397.728,0.01,0.01,2233,2233,1165,157,1068,400,25.06,28.54,2.67,0.81,0,61,61,16.44
167291.1,167992.2,171680.5,23.58,0.05,100399.261,11085.18248,630.61558,135.41269,484.23742,14288.95,84.51,90922.805,353.3,1.429,-1.519,28868,31262.4,2679.365,0,0,2224,2224,1032.7,77,1191.3,400,38.33,43.95,4.2,1.42,0,101,101,28.76
167611.9,168312.8,171680.5,27.64,0.67,104372.897,1432.73921,645.92946,179.8517,465.30821,17918.54,984.98,94032.692,343.1,-0.507,-0.557,28868,32397,2793.415,0,0,2221,2376,1399.8,77,976.2,832,34.62,39.15,3.31,1.22,0,110,110,41.34
167723.6,168491.8,171680.5,103.05,0.77,106718.819,5367.95225,663.22317,177.72097,484.46169,65410.31,1246.6,94734.506,291.1,-0.191,13.709,28868,32008.7,2845.767,0,0,2218,2374,1312.9,77,1061.1,832,28.56,30.53,1.34,0.63,0,110,110,38.84
167637.2,168438.1,171680.5,359.37,2.58,109143.721,52143.83023,659.19634,177.8419,480.90405,236994.88,4714.85,94049.846,287.8,-1.625,197.062,28868,31267.7,2825.907,0,0,2210.5,2368,1288.7,98,1079.3,831,25.93,27.72,1.39,0.4,0,88,88,44.79
167174.6,167973.3,171680.5,29.91,3.59,108267.976,437.73988,440.37779,160.66237,279.08487,13140.01,4199.95,92150.243,278,-0.283,483.506,28648,30402.6,2768.946,0,0,2203,2363,1271.5,0,1091.5,831,25.98,27.78,1.35,0.45,0,67,67,23.93
167650,168459.9,171680.5,23.77,0.2,105950.2,122.97039,430.27271,159.0086,270.47847,10209.87,184.25,91417.35,262.4,-0.754,649.866,28868,29831.5,2667.77,0,0,2203,2363,1287.5,0,1075.5,831,23.49,25.35,1.38,0.48,0,53,53,24.38
166826.7,168051.9,171680.5,52.19,0.22,102955.667,1292.1324,447.22501,173.28098,262.64457,22797.01,197.24,90435.849,258.1,0.757,746.659,28868,29330.4,2613.758,0,0,2207.5,2366,1254.2,0,1111.8,831,22.7,24.25,1.06,0.49,0,31,31,24.04
166033.8,167494.6,171680.5,48.8,1.03,99360.25,2717.76407,442.97247,185.58866,257.3838,21816.4,1165.17,89463.912,237.2,1.344,776.911,28868,28350.2,2456.632,0,0,2207.5,2364,1309.3,0,1054.7,829,22.6,24.1,1,0.5,0,44,44,40.59
165608.8,167393.8,171680.5,22.24,1.19,94948.157,4531.82172,432.65777,135.18329,289.68458,9311.25,944.2,87522.614,240.8,3.25,839.657,28868,27446.7,2503.687,0,0,2204.5,2204.5,984,0,1220.5,397,21.31,22.79,0.99,0.49,0,106,106,21.09
164695.2,166499.7,171680.5,42.18,1.26,90765.782,2319.4022,437.23056,192.82161,244.40895,18376.2,1220.06,87101.121,244.5,0.852,819.047,26637,27057.4,2563.159,0,0,2209,2209,1002.2,0,1206.8,395,21.56,23.27,1.16,0.55,0,109,109,36.32
164322.9,166144.4,171680.5,22.86,1.04,87230.139,39.5006,425.29619,192.46716,232.82901,9743.3,881.44,87597.274,263,-0.479,753.983,27046,27544.6,2588.473,0,0,2203,2359,1436.5,0,922.5,827,21.03,22.57,0.96,0.58,0,102,102,39.08
165196.2,166597.4,171680.5,26.91,1.22,84210.747,280.20093,450.35794,185.81366,264.54427,12141.93,1243.71,87883.08,276.8,13.161,593.576,27046,28293.7,2620.234,0,0,2215,2366,1475.5,0,890.5,826,21.18,22.97,1.15,0.64,0,108,108,31.5
164924.1,165648.2,171680.5,10.5,0.66,82266.29,319.75141,440.80369,200.98213,239.82154,4640.77,830.26,88120.184,270.2,34.338,301.836,27046,28571.3,2534.035,0,0,2230,2377,1214.2,77,1162.8,827,22,24.09,1.37,0.72,0,110,110,40.59
164405.8,165308.6,171680.5,28.58,2.42,80436.877,1202.93177,624.91138,199.08286,425.82851,17923.27,4541.29,87725.716,278.4,45.693,49.912,27046,29021.5,2544.861,0,0,2249.5,2249.5,1125.5,77,1124,394,26.79,29.59,1.92,0.88,0,110,110,27.73
166218.5,168183.1,171680.5,25.32,3.01,76759.709,3898.61378,631.47796,222.79272,408.68523,15993.38,5176.95,88005.256,266.5,38.853,-1.243,26812,28723.3,2506.461,1.35,1.35,2261.5,2261.5,1192.5,77,1069,395,25.61,28.21,1.74,0.86,0,110,110,44.66
166056,167988.6,171680.5,19.65,3.42,70660.657,2311.79364,610.54302,228.4834,382.05961,12009.4,4625.87,84529.252,249.3,23.976,-1.422,27046,27680.3,2405.789,0,0,2264.5,2264.5,1091.1,83,1173.4,398,22.48,24.36,1.06,0.82,0,110,110,39.27
166026.5,167846,171680.5,8.95,0.51,67753.257,19.55094,445.22257,231.31781,213.90474,3987.86,686.72,81075.689,243.2,26.199,-1.468,27046,26190.9,2283.575,0,0,2264.5,2264.5,847.6,83,1416.9,398,19.1,21.16,1.24,0.82,0,110,110,36.24
166078.5,167913,171680.5,7.48,1.95,67322.137,129.70986,447.55419,232.97336,214.58082,3348.48,3271.34,77034.134,276.4,16.289,-3.443,27046,24639.2,2214.457,0,0,2269,2409,1238.2,83,1170.8,833,18.12,19.66,0.72,0.82,0,19,19,27.4
159519,161614.5,171679.8,6.42,0.82,68469.745,27.47234,441.23148,228.44624,212.78522,2844.74,1007.7,72971.361,291.8,9.862,-1.458,27046,23517.8,2091.911,0,0,2279.5,2311,1170.7,194,1140.3,728,18.46,20.22,1.03,0.73,0,0,0,22.05
