total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.16234595,0.08663106,0.0,0.0,0.19136956,0.0,0.0,0.0,0.17508018,0.1742678,0.0,0.0,0.0,0.067879245,0.0,0.060737174,0.12267022,0.0,9.086426e-22,0.0,0.0,0.0,0.07723184,0.0,0.0,0.0,0.017521568,0.0,0.0,0.034454953,0.0,0.0,0.0,0.0,0.07527982,0.0044036936,0.0,0.0,0.10047163,0.0,0.034868855,0.073826544,0.0,0.0,0.23426352,0.14739907,0.0,0.020126197,0.06486353,0.0,0.06286146,0.0,0.0,0.0,0.104609296,0.025038367
0.0,0.16350733,0.08609863,0.0,0.0,0.1884314,0.0,0.0,0.0,0.17341352,0.1715401,0.0,0.0,0.0,0.06679025,0.0,0.06255576,0.12085383,0.0,2.8016452e-23,0.0,0.0,0.0,0.07627705,0.0,0.0,0.0,0.018942686,0.0,0.0,0.03340239,0.0,0.0,0.0,0.0,0.074401796,0.0038304264,0.0,0.0,0.10036337,0.0,0.03282493,0.07530502,0.0,0.0,0.23312385,0.13901897,0.0,0.017962858,0.06370169,0.0,0.06662907,0.0,0.0,0.0,0.11087677,0.024339654
0.0,0.16557018,0.08526581,0.0,0.0,0.19052476,0.0,0.0,0.0,0.17150488,0.17402463,0.0,0.0,0.0,0.06646973,0.0,0.06265007,0.116299614,0.0,6.5307423e-25,0.0,0.0,0.0,0.07865963,0.0,0.0,0.0,0.018229347,0.0,0.0,0.03396673,0.0,0.0,0.0,0.0,0.06843133,0.0031301996,0.0,0.0,0.09588753,0.0,0.033480708,0.07503962,0.0,0.0,0.23117526,0.14455627,0.0,0.01989233,0.067458205,0.0,0.06561432,0.0,0.0,0.0,0.11091718,0.02429177
0.0,0.16473842,0.08536471,0.0,0.0,0.18639131,0.0,0.0,0.0,0.17266364,0.17064711,0.0,0.0,0.0,0.06627838,0.0,0.06106351,0.11882816,0.0,1.1222981e-26,0.0,0.0,0.0,0.07687319,0.0,0.0,0.0,0.017934583,0.0,0.0,0.034678522,0.0,0.0,0.0,0.0,0.07066455,0.002784027,0.0,0.0,0.09506935,0.0,0.032878965,0.07483409,0.0,0.0,0.2311809,0.13854623,0.0,0.018328456,0.06391717,0.0,0.06550132,0.0,0.0,0.0,0.10961695,0.025348073
0.0,0.16249222,0.08612538,0.0,0.0,0.18456516,0.0,0.0,0.0,0.17374742,0.16844015,0.0,0.0,0.0,0.06596227,0.0,0.061835654,0.116621524,0.0,1.3825653e-28,0.0,0.0,0.0,0.07708045,0.0,0.0,0.0,0.019632267,0.0,0.0,0.033706278,0.0,0.0,0.0,0.0,0.07148842,0.0024712647,0.0,0.0,0.09677853,0.0,0.034045864,0.07489763,0.0,0.0,0.23167524,0.13688415,0.0,0.01934548,0.06579029,0.0,0.06455653,0.0,0.0,0.0,0.1099002,0.023463415
0.0,0.16288427,0.08795724,0.0,0.0,0.19039418,0.0,0.0,0.0,0.16492635,0.17515467,0.0,0.0,0.0,0.06624628,0.0,0.06107504,0.11876364,0.0,1.1833237e-30,0.0,0.0,0.0,0.07784217,0.0,0.0,0.0,0.017504456,0.0,0.0,0.035850946,0.0,0.0,0.0,0.0,0.06795811,0.0018207376,0.0,0.0,0.093515694,0.0,0.034195818,0.070596315,0.0,0.0,0.2270131,0.14299849,0.0,0.021838713,0.063950755,0.0,0.0635801,0.0,0.0,0.0,0.10902525,0.024068497
0.0,0.16347115,0.08423818,0.0,0.0,0.18415071,0.0,0.0,0.0,0.16336317,0.17468724,0.0,0.0,0.0,0.06727855,0.0,0.061384704,0.11886563,0.0,6.7936205e-33,0.0,0.0,0.0,0.07460908,0.0,0.0,0.0,0.018234191,0.0,0.0,0.035233054,0.0,0.0,0.0,0.0,0.06570436,0.0014613653,0.0,0.0,0.095245205,0.0,0.034616787,0.075008176,0.0,0.0,0.22459291,0.1355689,0.0,0.020996356,0.0660928,0.0,0.06349231,0.0,0.0,0.0,0.107667446,0.022969889
0.0,0.15865062,0.08471594,0.0,0.0,0.1834499,0.0,0.0,0.0,0.16720381,0.17091383,0.0,0.0,0.0,0.06816979,0.0,0.06118265,0.120085746,0.0,2.514442e-35,0.0,0.0,0.0,0.0762926,0.0,0.0,0.0,0.017432503,0.0,0.0,0.033315457,0.0,0.0,0.0,0.0,0.06911389,0.0012072693,0.0,0.0,0.09517654,0.0,0.0323004,0.07631899,0.0,0.0,0.2231347,0.1382455,0.0,0.018089304,0.06546534,0.0,0.06337636,0.0,0.0,0.0,0.108765624,0.023858514
0.0,0.15986943,0.08669189,0.0,0.0,0.17774534,0.0,0.0,0.0,0.16652267,0.1730641,0.0,0.0,0.0,0.06575228,0.0,0.0630536,0.11476968,0.0,5.7347837e-38,0.0,0.0,0.0,0.076144524,0.0,0.0,0.0,0.017241772,0.0,0.0,0.033501886,0.0,0.0,0.0,0.0,0.06901203,0.0009753369,0.0,0.0,0.09492323,0.0,0.03179125,0.07703603,0.0,0.0,0.2248544,0.13978037,0.0,0.017685492,0.066972286,0.0,0.06373483,0.0,0.0,0.0,0.10944896,0.02524086
0.0,0.1607181,0.08381406,0.0,0.0,0.18134245,0.0,0.0,0.0,0.16541657,0.16737433,0.0,0.0,0.0,0.06451147,0.0,0.062570445,0.11848619,0.0,7.653e-41,0.0,0.0,0.0,0.07584083,0.0,0.0,0.0,0.016402189,0.0,0.0,0.03300779,0.0,0.0,0.0,0.0,0.06864868,0.00072265393,0.0,0.0,0.09320195,0.0,0.03264833,0.07408802,0.0,0.0,0.22349401,0.14017582,0.0,0.016663784,0.06576767,0.0,0.062485985,0.0,0.0,0.0,0.11160657,0.025470443
0.0,0.16272981,0.084279194,0.0,0.0,0.17998707,0.0,0.0,0.0,0.15970263,0.16454343,0.0,0.0,0.0,0.06620318,0.0,0.06092684,0.11388553,0.0,5.6e-44,0.0,0.0,0.0,0.07476421,0.0,0.0,0.0,0.016996339,0.0,0.0,0.03609513,0.0,0.0,0.0,0.0,0.06685822,0.00056643377,0.0,0.0,0.09231222,0.0,0.03231006,0.07662983,0.0,0.0,0.22263972,0.14088646,0.0,0.017572481,0.06728296,0.0,0.061554424,0.0,0.0,0.0,0.107985035,0.022971284
0.0,0.15668665,0.08585442,0.0,0.0,0.18047419,0.0,0.0,0.0,0.16531454,0.16378923,0.0,0.0,0.0,0.064424165,0.0,0.05817774,0.11461651,0.0,0.0,0.0,0.0,0.0,0.07573347,0.0,0.0,0.0,0.01958282,0.0,0.0,0.034996957,0.0,0.0,0.0,0.0,0.06985398,0.00041932202,0.0,0.0,0.09442614,0.0,0.030859826,0.07372103,0.0,0.0,0.2207941,0.13703148,0.0,0.016761977,0.06594748,0.0,0.060721517,0.0,0.0,0.0,0.106706254,0.023837425
0.0,0.16117778,0.08891566,0.0,0.0,0.1780891,0.0,0.0,0.0,0.15986016,0.16988033,0.0,0.0,0.0,0.065723196,0.0,0.056876503,0.11933184,0.0,0.0,0.0,0.0,0.0,0.0760233,0.0,0.0,0.0,0.017027548,0.0,0.0,0.0329318,0.0,0.0,0.0,0.0,0.06803318,0.000302068,0.0,0.0,0.09420827,0.0,0.03178476,0.07545499,0.0,0.0,0.21882373,0.13650693,0.0,0.016134294,0.06314522,0.0,0.061064266,0.0,0.0,0.0,0.107511595,0.023768498
0.0,0.15716475,0.08669795,0.0,0.0,0.17722088,0.0,0.0,0.0,0.1595364,0.16629341,0.0,0.0,0.0,0.0650783,0.0,0.058593698,0.11455307,0.0,0.0,0.0,0.0,0.0,0.07597794,0.0,0.0,0.0,0.018009754,0.0,0.0,0.03252352,0.0,0.0,0.0,0.0,0.06838998,0.00021322715,0.0,0.0,0.094602436,0.0,0.030501934,0.0739702,0.0,0.0,0.21963651,0.13681623,0.0,0.016794369,0.060844142,0.0,0.06148608,0.0,0.0,0.0,0.10785826,0.02417113
0.0,0.15673447,0.0856292,0.0,0.0,0.17441177,0.0,0.0,0.0,0.16249505,0.16823077,0.0,0.0,0.0,0.06868229,0.0,0.05916376,0.11567081,0.0,0.0,0.0,0.0,0.0,0.0763657,0.0,0.0,0.0,0.017265782,0.0,0.0,0.03491015,0.0,0.0,0.0,0.0,0.0678152,0.00014763186,0.0,0.0,0.093183056,0.0,0.030980784,0.07399092,0.0,0.0,0.21828225,0.13244185,0.0,0.017368918,0.06491577,0.0,0.06200135,0.0,0.0,0.0,0.106177434,0.025150048
0.0,0.159539,0.08266142,0.0,0.0,0.17118245,0.0,0.0,0.0,0.16364336,0.1691024,0.0,0.0,0.0,0.06718928,0.0,0.061226554,0.10968785,0.0,0.0,0.0,0.0,0.0,0.074841455,0.0,0.0,0.0,0.016452061,0.0,0.0,0.03249224,0.0,0.0,0.0,0.0,0.06646287,9.674065e-05,0.0,0.0,0.09443102,0.0,0.032102942,0.076437704,0.0,0.0,0.217197,0.13188042,0.0,0.01679142,0.06144546,0.0,0.061669968,0.0,0.0,0.0,0.10562311,0.025877587
0.0,0.15636389,0.080045104,0.0,0.0,0.17322765,0.0,0.0,0.0,0.1616649,0.16234025,0.0,0.0,0.0,0.06563104,0.0,0.061872277,0.11183646,0.0,0.0,0.0,0.0,0.0,0.07574376,0.0,0.0,0.0,0.017479299,0.0,0.0,0.03309707,0.0,0.0,0.0,0.0,0.06614165,6.3445834e-05,0.0,0.0,0.094908714,0.0,0.03138119,0.0734538,0.0,0.0,0.2148997,0.13190626,0.0,0.016480602,0.06231414,0.0,0.062280733,0.0,0.0,0.0,0.110689335,0.02491529
0.0,0.16319688,0.08149067,0.0,0.0,0.17349601,0.0,0.0,0.0,0.1553915,0.16884078,0.0,0.0,0.0,0.0665885,0.0,0.060116425,0.11071335,0.0,0.0,0.0,0.0,0.0,0.0763073,0.0,0.0,0.0,0.01718092,0.0,0.0,0.034406394,0.0,0.0,0.0,0.0,0.06462169,3.9820858e-05,0.0,0.0,0.09570667,0.0,0.03099651,0.0741011,0.0,0.0,0.2073393,0.1389392,0.0,0.019680727,0.062520444,0.0,0.06461764,0.0,0.0,0.0,0.11035766,0.02583587
0.0,0.16023326,0.08176654,0.0,0.0,0.17404358,0.0,0.0,0.0,0.15826963,0.16508622,0.0,0.0,0.0,0.06400621,0.0,0.06280061,0.11287341,0.0,0.0,0.0,0.0,0.0,0.075077586,0.0,0.0,0.0,0.018399002,0.0,0.0,0.03180252,0.0,0.0,0.0,0.0,0.06591221,2.3756167e-05,0.0,0.0,0.09623487,0.0,0.030132834,0.077225685,0.0,0.0,0.20733109,0.13059519,0.0,0.019027755,0.062745415,0.0,0.06319312,0.0,0.0,0.0,0.10734539,0.026546992
0.0,0.15708312,0.08263182,0.0,0.0,0.17051774,0.0,0.0,0.0,0.1579683,0.16743496,0.0,0.0,0.0,0.06475867,0.0,0.059835184,0.11383649,0.0,0.0,0.0,0.0,0.0,0.07371965,0.0,0.0,0.0,0.017421085,0.0,0.0,0.03391138,0.0,0.0,0.0,0.0,0.06579233,1.3632621e-05,0.0,0.0,0.09433629,0.0,0.031257242,0.078176886,0.0,0.0,0.20855558,0.1330726,0.0,0.01797329,0.06434843,0.0,0.06345674,0.0,0.0,0.0,0.109376535,0.026843509
0.0,0.1557925,0.081043854,0.0,0.0,0.17068507,0.0,0.0,0.0,0.16118598,0.16325906,0.0,0.0,0.0,0.064297244,0.0,0.06023277,0.11301939,0.0,0.0,0.0,0.0,0.0,0.0747978,0.0,0.0,0.0,0.018516302,0.0,0.0,0.033823606,0.0,0.0,0.0,0.0,0.06692951,7.46906e-06,0.0,0.0,0.094748355,0.0,0.02960039,0.0731131,0.0,0.0,0.20676085,0.13478623,0.0,0.018000739,0.062098682,0.0,0.061727688,0.0,0.0,0.0,0.1069316,0.02537644
0.0,0.15457325,0.08035988,0.0,0.0,0.16848384,0.0,0.0,0.0,0.15983562,0.16475905,0.0,0.0,0.0,0.06590265,0.0,0.05874523,0.1117379,0.0,0.0,0.0,0.0,0.0,0.07423601,0.0,0.0,0.0,0.018941814,0.0,0.0,0.034805074,0.0,0.0,0.0,0.0,0.06761998,3.9264964e-06,0.0,0.0,0.093797185,0.0,0.030249778,0.07490696,0.0,0.0,0.20677467,0.1348239,0.0,0.017159421,0.061912652,0.0,0.061238833,0.0,0.0,0.0,0.107317016,0.025841633
0.0,0.15621929,0.083236374,0.0,0.0,0.1706486,0.0,0.0,0.0,0.16048755,0.16470192,0.0,0.0,0.0,0.06394477,0.0,0.06022212,0.111557566,0.0,0.0,0.0,0.0,0.0,0.07535907,0.0,0.0,0.0,0.01867003,0.0,0.0,0.034447134,0.0,0.0,0.0,0.0,0.066952005,1.955316e-06,0.0,0.0,0.091201976,0.0,0.028296227,0.07480123,0.0,0.0,0.20587422,0.12943454,0.0,0.016811403,0.06461883,0.0,0.059456583,0.0,0.0,0.0,0.10320597,0.025814014
0.0,0.1531214,0.08160086,0.0,0.0,0.17019464,0.0,0.0,0.0,0.15576299,0.15897621,0.0,0.0,0.0,0.065919966,0.0,0.06119169,0.11019085,0.0,0.0,0.0,0.0,0.0,0.074711666,0.0,0.0,0.0,0.018583797,0.0,0.0,0.03407668,0.0,0.0,0.0,0.0,0.06499214,9.2668597e-07,0.0,0.0,0.09016684,0.0,0.03028559,0.074414544,0.0,0.0,0.2046415,0.13050194,0.0,0.01700776,0.058627304,0.0,0.061576206,0.0,0.0,0.0,0.1068792,0.025371673
0.0,0.1519616,0.08209879,0.0,0.0,0.16649123,0.0,0.0,0.0,0.15654467,0.16403359,0.0,0.0,0.0,0.06516955,0.0,0.06057242,0.105032176,0.0,0.0,0.0,0.0,0.0,0.07487388,0.0,0.0,0.0,0.018439371,0.0,0.0,0.03319106,0.0,0.0,0.0,0.0,0.06469772,4.1387224e-07,0.0,0.0,0.09149205,0.0,0.02869016,0.072590016,0.0,0.0,0.20732702,0.13063574,0.0,0.017819613,0.060942687,0.0,0.061685987,0.0,0.0,0.0,0.106692106,0.025474485
0.0,0.1558867,0.08761922,0.0,0.0,0.1664817,0.0,0.0,0.0,0.15536903,0.16283798,0.0,0.0,0.0,0.06311905,0.0,0.060768124,0.11190009,0.0,0.0,0.0,0.0,0.0,0.07335546,0.0,0.0,0.0,0.018801808,0.0,0.0,0.033716884,0.0,0.0,0.0,0.0,0.063629575,1.7428269e-07,0.0,0.0,0.09175604,0.0,0.029169735,0.07340987,0.0,0.0,0.20561329,0.12839046,0.0,0.01679561,0.0651047,0.0,0.06013211,0.0,0.0,0.0,0.107898384,0.02614781
0.0,0.15128389,0.0816872,0.0,0.0,0.16643186,0.0,0.0,0.0,0.15582404,0.16380957,0.0,0.0,0.0,0.06305176,0.0,0.05997698,0.108578086,0.0,0.0,0.0,0.0,0.0,0.07412929,0.0,0.0,0.0,0.019070303,0.0,0.0,0.03305835,0.0,0.0,0.0,0.0,0.065131724,6.872102e-08,0.0,0.0,0.090366215,0.0,0.028536014,0.07293009,0.0,0.0,0.20224723,0.12741813,0.0,0.017515263,0.062437743,0.0,0.06359787,0.0,0.0,0.0,0.1058697,0.025922347
0.0,0.1508332,0.08223952,0.0,0.0,0.16336466,0.0,0.0,0.0,0.15444225,0.16325036,0.0,0.0,0.0,0.06613142,0.0,0.058540642,0.11195681,0.0,0.0,0.0,0.0,0.0,0.07491239,0.0,0.0,0.0,0.0209798,0.0,0.0,0.031353816,0.0,0.0,0.0,0.0,0.06384166,2.5291246e-08,0.0,0.0,0.09011661,0.0,0.029015519,0.07100835,0.0,0.0,0.1999595,0.12983802,0.0,0.017295843,0.060725197,0.0,0.062623404,0.0,0.0,0.0,0.10736639,0.024897292
0.0,0.14999741,0.082302235,0.0,0.0,0.1641573,0.0,0.0,0.0,0.1520179,0.16216704,0.0,0.0,0.0,0.06331483,0.0,0.05996394,0.109598815,0.0,0.0,0.0,0.0,0.0,0.07353559,0.0,0.0,0.0,0.019970588,0.0,0.0,0.030525027,0.0,0.0,0.0,0.0,0.06500158,8.636775e-09,0.0,0.0,0.089974895,0.0,0.028343745,0.07355499,0.0,0.0,0.19994146,0.12603559,0.0,0.016848743,0.062098674,0.0,0.0611488,0.0,0.0,0.0,0.10551908,0.024688156
0.0,0.15163782,0.07845598,0.0,0.0,0.16384184,0.0,0.0,0.0,0.15562771,0.15409641,0.0,0.0,0.0,0.06279563,0.0,0.062103115,0.11002138,0.0,0.0,0.0,0.0,0.0,0.07377692,0.0,0.0,0.0,0.020601781,0.0,0.0,0.031565074,0.0,0.0,0.0,0.0,0.06468999,2.7206861e-09,0.0,0.0,0.092300825,0.0,0.02749624,0.072514854,0.0,0.0,0.1993885,0.12593852,0.0,0.015882866,0.064117886,0.0,0.059086245,0.0,0.0,0.0,0.10260174,0.023379263
0.0,0.15108764,0.08145777,0.0,0.0,0.16241013,0.0,0.0,0.0,0.15288006,0.15774857,0.0,0.0,0.0,0.061033208,0.0,0.059969105,0.11090335,0.0,0.0,0.0,0.0,0.0,0.07429476,0.0,0.0,0.0,0.018553918,0.0,0.0,0.031511195,0.0,0.0,0.0,0.0,0.06275385,7.855424e-10,0.0,0.0,0.088438705,0.0,0.028054474,0.07054502,0.0,0.0,0.2004798,0.12943214,0.0,0.015926346,0.061515998,0.0,0.061033927,0.0,0.0,0.0,0.10415763,0.02377078
0.0,0.14749022,0.08239125,0.0,0.0,0.16072868,0.0,0.0,0.0,0.15270282,0.16100259,0.0,0.0,0.0,0.062707976,0.0,0.05956457,0.11042246,0.0,0.0,0.0,0.0,0.0,0.07244465,0.0,0.0,0.0,0.017225021,0.0,0.0,0.03140979,0.0,0.0,0.0,0.0,0.06342267,2.0656186e-10,0.0,0.0,0.08877224,0.0,0.028366206,0.07223387,0.0,0.0,0.19761942,0.12854786,0.0,0.016298212,0.061639942,0.0,0.060218047,0.0,0.0,0.0,0.10394959,0.023418363
0.0,0.14701393,0.082198374,0.0,0.0,0.16026269,0.0,0.0,0.0,0.1514771,0.15359159,0.0,0.0,0.0,0.06151754,0.0,0.058588345,0.10859199,0.0,0.0,0.0,0.0,0.0,0.07261129,0.0,0.0,0.0,0.016660841,0.0,0.0,0.034244858,0.0,0.0,0.0,0.0,0.064373896,4.9094683e-11,0.0,0.0,0.08974625,0.0,0.028922575,0.07038387,0.0,0.0,0.19650742,0.12771237,0.0,0.01735802,0.06229916,0.0,0.060395993,0.0,0.0,0.0,0.102280505,0.024781175
0.0,0.14863606,0.076489426,0.0,0.0,0.16056566,0.0,0.0,0.0,0.14948381,0.15672424,0.0,0.0,0.0,0.061323162,0.0,0.05952768,0.109609775,0.0,0.0,0.0,0.0,0.0,0.074473225,0.0,0.0,0.0,0.01834074,0.0,0.0,0.031147946,0.0,0.0,0.0,0.0,0.058800388,1.0465122e-11,0.0,0.0,0.09011502,0.0,0.026357882,0.0696919,0.0,0.0,0.1968667,0.12410499,0.0,0.020179067,0.06644637,0.0,0.06259806,0.0,0.0,0.0,0.10179698,0.025219802
0.0,0.1493545,0.08024688,0.0,0.0,0.16116306,0.0,0.0,0.0,0.147446,0.15684065,0.0,0.0,0.0,0.062137417,0.0,0.058937106,0.10701803,0.0,0.0,0.0,0.0,0.0,0.073214635,0.0,0.0,0.0,0.017004171,0.0,0.0,0.032584384,0.0,0.0,0.0,0.0,0.06086512,1.9834588e-12,0.0,0.0,0.08916543,0.0,0.025552923,0.070888534,0.0,0.0,0.19263789,0.12966526,0.0,0.019330135,0.060930572,0.0,0.061657965,0.0,0.0,0.0,0.102831215,0.02488957
0.0,0.1494743,0.07784402,0.0,0.0,0.15986796,0.0,0.0,0.0,0.14888185,0.1574075,0.0,0.0,0.0,0.061717536,0.0,0.05954727,0.10933892,0.0,0.0,0.0,0.0,0.0,0.07269844,0.0,0.0,0.0,0.017781159,0.0,0.0,0.032349057,0.0,0.0,0.0,0.0,0.059130494,3.3115042e-13,0.0,0.0,0.09027352,0.0,0.025571458,0.0706682,0.0,0.0,0.19340833,0.12746352,0.0,0.018312898,0.06318876,0.0,0.06370315,0.0,0.0,0.0,0.103333,0.024370277
0.0,0.14845395,0.077406704,0.0,0.0,0.15919188,0.0,0.0,0.0,0.14504452,0.1606327,0.0,0.0,0.0,0.061012976,0.0,0.05719358,0.11150093,0.0,0.0,0.0,0.0,0.0,0.0734697,0.0,0.0,0.0,0.01737199,0.0,0.0,0.032317996,0.0,0.0,0.0,0.0,0.06299798,4.821069e-14,0.0,0.0,0.09215373,0.0,0.027051687,0.06539494,0.0,0.0,0.18725975,0.12739927,0.0,0.017351486,0.06365871,0.0,0.065018415,0.0,0.0,0.0,0.104891635,0.025198732
0.0,0.149975,0.08070897,0.0,0.0,0.16056597,0.0,0.0,0.0,0.14732146,0.16219161,0.0,0.0,0.0,0.06330469,0.0,0.05626242,0.1055803,0.0,0.0,0.0,0.0,0.0,0.07292177,0.0,0.0,0.0,0.017033292,0.0,0.0,0.031923506,0.0,0.0,0.0,0.0,0.05779552,6.0533498e-15,0.0,0.0,0.09234575,0.0,0.02814635,0.06826537,0.0,0.0,0.18936725,0.12720555,0.0,0.0175393,0.06666028,0.0,0.061264325,0.0,0.0,0.0,0.10002816,0.025339331
