source_row_index,train_position,xi,y_true,y_pred_C_oof,residual,residual_std
6573,4230,prelim_load_avg_hourly,-1450.595,-644.33276,-806.2622,-0.6202321
6994,4231,prelim_load_avg_hourly,-683.253,947.021,-1630.2739,-1.2653173
1024,4232,prelim_load_avg_hourly,-3794.105,-3558.602,-235.50293,-0.17340793
4531,4233,prelim_load_avg_hourly,-6459.098,-4449.058,-2010.04,-1.5626208
337,4234,prelim_load_avg_hourly,-4440.834,-4123.2944,-317.53955,-0.23763105
5366,4235,prelim_load_avg_hourly,-6532.081,-7089.6504,557.56934,0.44745606
4956,4236,prelim_load_avg_hourly,-6222.953,-6029.345,-193.60791,-0.14061002
5545,4237,prelim_load_avg_hourly,-7840.544,-6841.116,-999.42773,-0.77145356
3541,4238,prelim_load_avg_hourly,-2921.037,-2851.4976,-69.53955,-0.043481957
7355,4239,prelim_load_avg_hourly,2259.205,-69.483154,2328.6882,1.833993
1262,4240,prelim_load_avg_hourly,-6399.735,-6476.083,76.348145,0.07072758
3211,4241,prelim_load_avg_hourly,-1618.236,-680.3616,-937.8744,-0.72326595
5949,4242,prelim_load_avg_hourly,-5782.197,-5012.025,-770.1719,-0.5919785
7381,4243,prelim_load_avg_hourly,2227.471,-225.88525,2453.3562,1.9315904
712,4244,prelim_load_avg_hourly,-4239.636,-4061.5752,-178.06104,-0.12843901
7602,4245,prelim_load_avg_hourly,-24.303,-666.4155,642.11255,0.5136415
4051,4246,prelim_load_avg_hourly,-4840.475,-4123.3994,-717.0757,-0.55041164
6044,4247,prelim_load_avg_hourly,-6866.464,-5865.546,-1000.91797,-0.7726202
1197,4248,prelim_load_avg_hourly,-6590.326,-6920.884,330.55762,0.26973784
3531,4249,prelim_load_avg_hourly,-5911.458,-4694.2754,-1217.1826,-0.941925
5818,4250,prelim_load_avg_hourly,-10207.95,-10726.324,518.374,0.41677165
7465,4251,prelim_load_avg_hourly,671.09,359.323,311.76703,0.25502744
1130,4252,prelim_load_avg_hourly,-6274.213,-6300.7607,26.547852,0.031740956
4839,4253,prelim_load_avg_hourly,-6387.283,-6421.0107,33.72754,0.03736164
5794,4254,prelim_load_avg_hourly,-10308.713,-10604.955,296.2422,0.24287368
3814,4255,prelim_load_avg_hourly,-2532.089,-2301.7446,-230.34448,-0.1693696
2447,4256,prelim_load_avg_hourly,351.65,-5370.3486,5721.9985,4.4904776
2938,4257,prelim_load_avg_hourly,-3284.56,-1754.2819,-1530.2782,-1.1870347
6218,4258,prelim_load_avg_hourly,-6932.069,-6416.24,-515.8286,-0.39286348
6010,4259,prelim_load_avg_hourly,-5744.396,-4800.3174,-944.0786,-0.72812295
6596,4260,prelim_load_avg_hourly,-3401.127,-1804.8163,-1596.3107,-1.2387289
8641,4261,prelim_load_avg_hourly,-4401.77,-3036.6052,-1365.1648,-1.0577742
1882,4262,prelim_load_avg_hourly,-5053.42,-4304.294,-749.126,-0.5755025
3264,4263,prelim_load_avg_hourly,-1882.292,-1960.4331,78.14111,0.07213122
1094,4264,prelim_load_avg_hourly,-3915.117,-2596.6836,-1318.4333,-1.02119
3263,4265,prelim_load_avg_hourly,-456.826,-2611.007,2154.1812,1.6973784
7823,4266,prelim_load_avg_hourly,-1703.615,-3432.6533,1729.0383,1.3645514
8278,4267,prelim_load_avg_hourly,-1296.697,-2317.4556,1020.75854,0.810068
8211,4268,prelim_load_avg_hourly,-1326.888,-2915.3313,1588.4434,1.2544854
73,4269,prelim_load_avg_hourly,-1893.853,-2768.4658,874.6128,0.6956565
6565,4270,prelim_load_avg_hourly,-2580.548,-759.5979,-1820.9502,-1.41459
300,4271,prelim_load_avg_hourly,-4079.374,-4542.217,462.84277,0.3732985
5666,4272,prelim_load_avg_hourly,-5614.207,-3952.5483,-1661.6587,-1.2898872
8100,4273,prelim_load_avg_hourly,-2973.758,-2607.6538,-366.10425,-0.27565038
5974,4274,prelim_load_avg_hourly,-4273.574,-3639.9355,-633.6387,-0.4850922
5680,4275,prelim_load_avg_hourly,-5131.536,-5117.5054,-14.030762,-2.638683e-05
3948,4276,prelim_load_avg_hourly,-4513.839,-4466.3647,-47.47412,-0.026207833
5176,4277,prelim_load_avg_hourly,-6746.465,-5415.459,-1331.0059,-1.0310326
8686,4278,prelim_load_avg_hourly,-3430.82,-2971.2341,-459.58594,-0.34883338
3723,4279,prelim_load_avg_hourly,-5768.973,-3057.6562,-2711.317,-2.1116219
3011,4280,prelim_load_avg_hourly,-2305.361,-4067.765,1762.4038,1.390672
7056,4281,prelim_load_avg_hourly,-240.637,794.36597,-1035.0029,-0.7993039
8675,4282,prelim_load_avg_hourly,-1800.892,-2933.8232,1132.9313,0.8978835
4763,4283,prelim_load_avg_hourly,-4266.538,-5584.187,1317.6489,1.0424914
3621,4284,prelim_load_avg_hourly,-7786.632,-7160.782,-625.8496,-0.47899443
1753,4285,prelim_load_avg_hourly,-4722.217,-5494.087,771.8701,0.6152234
724,4286,prelim_load_avg_hourly,-1824.231,-3617.0178,1792.7869,1.4144576
5342,4287,prelim_load_avg_hourly,-8953.826,-10316.695,1362.8691,1.0778925
2926,4288,prelim_load_avg_hourly,1632.299,2800.7039,-1168.4049,-0.9037389
5540,4289,prelim_load_avg_hourly,-7588.56,-8707.014,1118.4536,0.88654953
5686,4290,prelim_load_avg_hourly,-3506.867,-2708.563,-798.30396,-0.6140019
6072,4291,prelim_load_avg_hourly,-7316.746,-8047.4795,730.7334,0.58301914
2658,4292,prelim_load_avg_hourly,-4563.338,-4783.759,220.4209,0.18351626
7740,4293,prelim_load_avg_hourly,687.358,-101.67944,789.0374,0.628663
1932,4294,prelim_load_avg_hourly,-5988.627,-3482.131,-2506.4958,-1.9512758
3694,4295,prelim_load_avg_hourly,-4868.592,-4383.491,-485.1006,-0.36880776
5354,4296,prelim_load_avg_hourly,-8350.597,-9556.963,1206.3662,0.9553727
502,4297,prelim_load_avg_hourly,-7910.361,-9153.44,1243.0796,0.9841141
2235,4298,prelim_load_avg_hourly,-5419.828,-2755.355,-2664.4731,-2.0749497
8560,4299,prelim_load_avg_hourly,-2699.039,-3167.9834,468.94434,0.37807515
522,4300,prelim_load_avg_hourly,-5265.977,-6288.0347,1022.0576,0.81108505
7798,4301,prelim_load_avg_hourly,386.32,1749.5459,-1363.2258,-1.0562563
2243,4302,prelim_load_avg_hourly,-6715.886,-2409.7568,-4306.1294,-3.3601356
7138,4303,prelim_load_avg_hourly,3153.016,2918.024,234.99219,0.19492353
756,4304,prelim_load_avg_hourly,-3658.777,-3759.249,100.471924,0.0896131
6767,4305,prelim_load_avg_hourly,-153.21,-316.86523,163.65523,0.13907674
1875,4306,prelim_load_avg_hourly,-5336.231,-2680.4849,-2655.746,-2.0681179
5161,4307,prelim_load_avg_hourly,-7128.968,-8013.184,884.2163,0.70317465
423,4308,prelim_load_avg_hourly,-3535.36,-3820.57,285.20996,0.234237
8616,4309,prelim_load_avg_hourly,-2700.1,-3149.4211,449.32104,0.3627129
6219,4310,prelim_load_avg_hourly,-7054.008,-4560.466,-2493.542,-1.9411348
7211,4311,prelim_load_avg_hourly,2582.877,642.03,1940.8469,1.5303677
8269,4312,prelim_load_avg_hourly,-4768.724,-2685.006,-2083.718,-1.6203003
8124,4313,prelim_load_avg_hourly,-327.562,-707.19116,379.62915,0.30815393
6554,4314,prelim_load_avg_hourly,-4785.614,-2934.4172,-1851.1965,-1.4382687
996,4315,prelim_load_avg_hourly,-2695.396,-2300.748,-394.64795,-0.29799607
3683,4316,prelim_load_avg_hourly,-5859.143,-3959.7222,-1899.4209,-1.4760215
8116,4317,prelim_load_avg_hourly,-3198.626,-7762.3984,4563.7725,3.5837493
7251,4318,prelim_load_avg_hourly,-1110.784,-1995.3337,884.5497,0.70343566
7069,4319,prelim_load_avg_hourly,-1743.908,-431.36743,-1312.5405,-1.0165768
6829,4320,prelim_load_avg_hourly,449.043,1119.9768,-670.93384,-0.514289
2412,4321,prelim_load_avg_hourly,-435.289,-3501.01,3065.721,2.410986
5515,4322,prelim_load_avg_hourly,-8328.84,-7238.358,-1090.4819,-0.8427362
3474,4323,prelim_load_avg_hourly,-8818.557,-8918.882,100.325195,0.08949824
4932,4324,prelim_load_avg_hourly,-6901.429,-7671.3076,769.8784,0.6136642
7701,4325,prelim_load_avg_hourly,126.76,509.50732,-382.7473,-0.28867954
5748,4326,prelim_load_avg_hourly,-9054.521,-8324.782,-729.73926,-0.56032544
4437,4327,prelim_load_avg_hourly,-2636.44,-3308.2366,671.79663,0.53687996
7723,4328,prelim_load_avg_hourly,464.532,-855.5408,1320.0728,1.0443889
1388,4329,prelim_load_avg_hourly,-1842.365,-4474.797,2632.432,2.0717814
7035,4330,prelim_load_avg_hourly,-355.151,-732.428,377.27698,0.30631253
3515,4331,prelim_load_avg_hourly,-5798.883,-3362.672,-2436.2107,-1.8962524
1524,4332,prelim_load_avg_hourly,-3577.266,-3583.9727,6.706543,0.016208004
3424,4333,prelim_load_avg_hourly,-6439.556,-6315.0645,-124.4917,-0.086501755
785,4334,prelim_load_avg_hourly,-4067.387,-2467.6865,-1599.7004,-1.2413826
8210,4335,prelim_load_avg_hourly,-1301.756,-1865.2692,563.5132,0.45210925
1777,4336,prelim_load_avg_hourly,-4487.2,-4667.9927,180.79248,0.15249279
3130,4337,prelim_load_avg_hourly,-3696.426,-2498.2158,-1198.2102,-0.9270722
7409,4338,prelim_load_avg_hourly,-1861.03,-2830.6238,969.59375,0.7700132
6074,4339,prelim_load_avg_hourly,-8010.823,-7502.6416,-508.18164,-0.38687697
1678,4340,prelim_load_avg_hourly,-4852.419,-5814.5054,962.0864,0.764136
7220,4341,prelim_load_avg_hourly,1371.131,-1979.6544,3350.7854,2.6341512
4331,4342,prelim_load_avg_hourly,-5024.675,-3948.9656,-1075.7092,-0.8311712
6925,4343,prelim_load_avg_hourly,-1352.114,-1823.0739,470.95984,0.379653
3721,4344,prelim_load_avg_hourly,-5658.442,-4544.8174,-1113.6245,-0.86085355
336,4345,prelim_load_avg_hourly,-4519.021,-3829.5742,-689.4468,-0.52878207
1218,4346,prelim_load_avg_hourly,-6100.197,-5162.7812,-937.4155,-0.7229067
1562,4347,prelim_load_avg_hourly,-2467.531,-2484.1152,16.584229,0.02394084
3456,4348,prelim_load_avg_hourly,-5506.222,-4509.266,-996.95605,-0.76951855
7721,4349,prelim_load_avg_hourly,-298.355,-912.3469,613.99194,0.49162704
7335,4350,prelim_load_avg_hourly,2042.097,1474.6475,567.4496,0.4551909
6769,4351,prelim_load_avg_hourly,-2048.086,394.59204,-2442.678,-1.9013153
2801,4352,prelim_load_avg_hourly,-3982.601,-3010.3357,-972.2654,-0.75018924
5043,4353,prelim_load_avg_hourly,-7664.165,-5579.0195,-2085.1455,-1.6214178
6826,4354,prelim_load_avg_hourly,-209.536,996.2124,-1205.7484,-0.9329736
2795,4355,prelim_load_avg_hourly,-1163.709,-2299.979,1136.27,0.90049726
6972,4356,prelim_load_avg_hourly,621.447,-461.76318,1083.2102,0.8589589
3699,4357,prelim_load_avg_hourly,-7124.546,-4278.304,-2846.2417,-2.217249
1978,4358,prelim_load_avg_hourly,-2927.361,-2813.7925,-113.5686,-0.07795051
5675,4359,prelim_load_avg_hourly,-6421.687,-5949.23,-472.45703,-0.35890964
4738,4360,prelim_load_avg_hourly,-3709.482,-4278.6914,569.2095,0.45656866
4283,4361,prelim_load_avg_hourly,-4545.704,-4426.755,-118.94922,-0.082162775
5463,4362,prelim_load_avg_hourly,-4893.671,-3321.9639,-1571.707,-1.2194678
4893,4363,prelim_load_avg_hourly,-6301.392,-5480.2754,-821.1167,-0.6318611
6507,4364,prelim_load_avg_hourly,-2996.447,-3728.0117,731.5647,0.58366996
84,4365,prelim_load_avg_hourly,-4045.518,-3849.4753,-196.04272,-0.14251614
2992,4366,prelim_load_avg_hourly,-2474.637,-3689.8274,1215.1904,0.96228087
6807,4367,prelim_load_avg_hourly,-334.656,1032.0366,-1366.6926,-1.0589702
5467,4368,prelim_load_avg_hourly,-5058.255,-5711.7705,653.5156,0.5225685
2762,4369,prelim_load_avg_hourly,-2353.686,-1134.3247,-1219.3613,-0.9436306
4046,4370,prelim_load_avg_hourly,-5811.146,-4474.1396,-1337.0063,-1.0357301
330,4371,prelim_load_avg_hourly,-4702.832,-3488.591,-1214.241,-0.93962204
7173,4372,prelim_load_avg_hourly,760.148,-880.4563,1640.6042,1.29532
1371,4373,prelim_load_avg_hourly,-2766.378,-1670.5175,-1095.8605,-0.84694684
240,4374,prelim_load_avg_hourly,-5858.245,-4971.5835,-886.6616,-0.68317354
244,4375,prelim_load_avg_hourly,-3508.345,-2992.1414,-516.2036,-0.39315706
3543,4376,prelim_load_avg_hourly,-2804.838,-2918.6719,113.833984,0.10007372
4776,4377,prelim_load_avg_hourly,-7574.187,-5924.01,-1650.1772,-1.2808988
8246,4378,prelim_load_avg_hourly,-1454.198,-1305.0916,-149.10645,-0.10577164
5174,4379,prelim_load_avg_hourly,-6897.562,-7013.0635,115.501465,0.10137912
2699,4380,prelim_load_avg_hourly,-727.412,-207.53223,-519.87976,-0.39603496
306,4381,prelim_load_avg_hourly,-4926.231,-5104.8154,178.58447,0.15076424
6525,4382,prelim_load_avg_hourly,-160.829,677.6123,-838.4413,-0.6454238
1139,4383,prelim_load_avg_hourly,-10084.673,-8073.0957,-2011.5771,-1.563824
8655,4384,prelim_load_avg_hourly,-2330.098,-3331.946,1001.84814,0.7952638
189,4385,prelim_load_avg_hourly,-1009.331,-919.1848,-90.14618,-0.059614047
4093,4386,prelim_load_avg_hourly,-6288.925,-6245.1104,-43.814453,-0.023342827
5197,4387,prelim_load_avg_hourly,-5775.423,-6446.75,671.32715,0.53651243
8459,4388,prelim_load_avg_hourly,-2635.194,-3138.8313,503.6372,0.40523478
1769,4389,prelim_load_avg_hourly,-4209.802,-4608.1665,398.36475,0.3228213
4814,4390,prelim_load_avg_hourly,-5800.98,-6187.374,386.39404,0.3134499
5728,4391,prelim_load_avg_hourly,-7798.451,-8060.6074,262.15625,0.21618919
7411,4392,prelim_load_avg_hourly,-1681.039,-2830.9243,1149.8854,0.9111562
5615,4393,prelim_load_avg_hourly,-7470.767,-6388.355,-1082.4121,-0.8364186
3669,4394,prelim_load_avg_hourly,-6267.224,-6552.746,285.52197,0.23448126
338,4395,prelim_load_avg_hourly,-4874.926,-3453.267,-1421.6587,-1.102001
6162,4396,prelim_load_avg_hourly,-5325.878,-5476.989,151.11084,0.12925625
5447,4397,prelim_load_avg_hourly,-5810.831,-6779.256,968.4248,0.7690981
6860,4398,prelim_load_avg_hourly,-1871.79,-1141.3027,-730.4873,-0.560911
1172,4399,prelim_load_avg_hourly,-7218.168,-6390.931,-827.2368,-0.6366523
6838,4400,prelim_load_avg_hourly,2007.329,2596.7363,-589.40735,-0.45046526
806,4401,prelim_load_avg_hourly,-3044.54,-3427.223,382.68286,0.31054458
7194,4402,prelim_load_avg_hourly,174.367,-291.59595,465.96295,0.37574115
8611,4403,prelim_load_avg_hourly,-3873.517,-5866.208,1992.6909,1.5709543
2254,4404,prelim_load_avg_hourly,-10613.782,-8737.732,-1876.0498,-1.4577253
3600,4405,prelim_load_avg_hourly,-4772.051,-3283.1096,-1488.9412,-1.1546737
4148,4406,prelim_load_avg_hourly,-4860.687,-5384.225,523.5381,0.4208144
4122,4407,prelim_load_avg_hourly,-3654.529,-3758.4163,103.88721,0.09228679
5041,4408,prelim_load_avg_hourly,-4892.902,-4750.5356,-142.36621,-0.10049499
7236,4409,prelim_load_avg_hourly,-46.232,-2438.6238,2392.3918,1.8838639
2593,4410,prelim_load_avg_hourly,-3886.721,-3742.523,-144.198,-0.10192902
6061,4411,prelim_load_avg_hourly,-6789.963,-6627.989,-161.97412,-0.11584522
1215,4412,prelim_load_avg_hourly,-7250.529,-6926.9727,-323.55615,-0.2423412
1271,4413,prelim_load_avg_hourly,-4668.681,-3037.1816,-1631.4995,-1.2662768
6429,4414,prelim_load_avg_hourly,-1912.679,-1094.7651,-817.9138,-0.6293537
4755,4415,prelim_load_avg_hourly,-4216.458,-4399.8867,183.42871,0.15455659
6408,4416,prelim_load_avg_hourly,-3233.434,-2850.1277,-383.3064,-0.28911725
6713,4417,prelim_load_avg_hourly,-3549.375,-2910.388,-638.98706,-0.4892792
6721,4418,prelim_load_avg_hourly,-4562.259,-3067.6086,-1494.6501,-1.159143
218,4419,prelim_load_avg_hourly,-5083.795,-5175.255,91.45996,0.082558006
7886,4420,prelim_load_avg_hourly,-5169.793,-5825.622,655.8291,0.5243796
3381,4421,prelim_load_avg_hourly,-3463.561,-3167.5781,-295.9829,-0.22075523
2134,4422,prelim_load_avg_hourly,-6188.101,-1710.378,-4477.723,-3.4944694
8129,4423,prelim_load_avg_hourly,-1150.601,-750.1201,-400.48083,-0.30256242
5113,4424,prelim_load_avg_hourly,-9163.739,-6081.1963,-3082.543,-2.4022396
4163,4425,prelim_load_avg_hourly,-4564.673,-3469.3384,-1095.3345,-0.846535
1244,4426,prelim_load_avg_hourly,-5480.699,-6521.415,1040.7158,0.82569176
7821,4427,prelim_load_avg_hourly,-1276.071,-2667.4731,1391.4021,1.1002297
3826,4428,prelim_load_avg_hourly,-4396.038,-3718.265,-677.7732,-0.5196433
5902,4429,prelim_load_avg_hourly,-3884.473,-3674.5535,-209.91943,-0.15337965
907,4430,prelim_load_avg_hourly,-5253.701,-5264.446,10.744629,0.019369258
3530,4431,prelim_load_avg_hourly,-5666.254,-4599.9414,-1066.3125,-0.8238149
3833,4432,prelim_load_avg_hourly,-2828.869,-3662.1772,833.30835,0.6633209
6458,4433,prelim_load_avg_hourly,-1405.863,-2793.1558,1387.2927,1.0970128
6731,4434,prelim_load_avg_hourly,-1464.227,-4098.823,2634.5962,2.0734758
2270,4435,prelim_load_avg_hourly,-4230.64,-4776.965,546.3247,0.4386531
673,4436,prelim_load_avg_hourly,-2642.88,-1923.9283,-718.95154,-0.5518801
8349,4437,prelim_load_avg_hourly,-1550.936,-5055.9087,3504.9727,2.754858
5417,4438,prelim_load_avg_hourly,-1261.456,-3697.5454,2436.0894,1.9180729
1966,4439,prelim_load_avg_hourly,-3621.846,-4216.882,595.0359,0.4767871
4034,4440,prelim_load_avg_hourly,-4928.488,-2839.677,-2088.8108,-1.6242871
2161,4441,prelim_load_avg_hourly,-3850.182,-3616.7407,-233.44116,-0.17179386
5067,4442,prelim_load_avg_hourly,-3017.507,-3703.0051,685.49805,0.5476062
5944,4443,prelim_load_avg_hourly,-5483.966,-5685.682,201.71631,0.1688732
1911,4444,prelim_load_avg_hourly,-6310.51,-6967.3726,656.8628,0.52518886
5674,4445,prelim_load_avg_hourly,-6453.877,-6342.8857,-110.99121,-0.07593278
1605,4446,prelim_load_avg_hourly,-3966.334,-4143.9507,177.6167,0.1500066
6290,4447,prelim_load_avg_hourly,-3511.704,-3368.7031,-143.00098,-0.10099192
5952,4448,prelim_load_avg_hourly,-4569.35,-4302.6924,-266.6577,-0.19779775
2229,4449,prelim_load_avg_hourly,-7123.586,-6031.0713,-1092.5146,-0.8443275
8017,4450,prelim_load_avg_hourly,-5657.531,-6536.3975,878.8667,0.6989867
4727,4451,prelim_load_avg_hourly,-6592.455,-4853.577,-1738.8779,-1.3503389
3411,4452,prelim_load_avg_hourly,-4701.174,-3356.3467,-1344.8271,-1.0418527
972,4453,prelim_load_avg_hourly,-1537.283,-6205.832,4668.549,3.6657746
3738,4454,prelim_load_avg_hourly,-5109.008,-4291.375,-817.6328,-0.6291337
5641,4455,prelim_load_avg_hourly,-4661.904,-3548.6145,-1113.2893,-0.8605911
7724,4456,prelim_load_avg_hourly,131.751,-2811.5908,2943.3418,2.31518
6491,4457,prelim_load_avg_hourly,-2719.594,-2122.8652,-596.72876,-0.4561969
4187,4458,prelim_load_avg_hourly,-5312.677,-3497.1477,-1815.529,-1.410346
4465,4459,prelim_load_avg_hourly,-4815.094,-5862.0137,1046.9194,0.83054835
6331,4460,prelim_load_avg_hourly,-2363.208,-1932.9347,-430.27332,-0.3258857
6881,4461,prelim_load_avg_hourly,263.823,-1215.5344,1479.3574,1.1690865
1055,4462,prelim_load_avg_hourly,-5445.029,-3528.5515,-1916.4773,-1.4893743
6953,4463,prelim_load_avg_hourly,-2756.872,-2496.1252,-260.74683,-0.19317035
8515,4464,prelim_load_avg_hourly,-1609.708,-2495.0217,885.3137,0.7040338
7752,4465,prelim_load_avg_hourly,-478.915,-1190.2341,711.3191,0.5678205
4050,4466,prelim_load_avg_hourly,-4501.544,-3527.4016,-974.14233,-0.7516586
3240,4467,prelim_load_avg_hourly,-1701.598,-4086.0024,2384.4043,1.8776108
8196,4468,prelim_load_avg_hourly,-2930.888,-1768.4098,-1162.4781,-0.89909905
6443,4469,prelim_load_avg_hourly,-772.015,-3205.771,2433.7559,1.916246
6505,4470,prelim_load_avg_hourly,-2274.371,-2149.2354,-125.13574,-0.08700595
6781,4471,prelim_load_avg_hourly,-2938.943,888.76807,-3827.7112,-2.9856014
1962,4472,prelim_load_avg_hourly,-5564.553,-4046.0027,-1518.5505,-1.1778537
3068,4473,prelim_load_avg_hourly,-4587.514,-4431.482,-156.03223,-0.11119355
3562,4474,prelim_load_avg_hourly,-3873.078,-3019.5005,-853.5774,-0.65727323
2327,4475,prelim_load_avg_hourly,-1423.722,-2649.4778,1225.7557,0.97055197
1963,4476,prelim_load_avg_hourly,-4856.57,-4053.9426,-802.6272,-0.6173864
2724,4477,prelim_load_avg_hourly,-636.916,-1296.8147,659.8987,0.52756554
4594,4478,prelim_load_avg_hourly,-3515.594,-2873.3003,-642.2937,-0.49186784
6837,4479,prelim_load_avg_hourly,1333.123,642.6184,690.50464,0.5515257
1597,4480,prelim_load_avg_hourly,-3414.188,-2739.2305,-674.9575,-0.517439
5676,4481,prelim_load_avg_hourly,-6641.568,-5634.761,-1006.80664,-0.7772302
6879,4482,prelim_load_avg_hourly,562.165,-984.71216,1546.8772,1.2219449
7080,4483,prelim_load_avg_hourly,315.149,625.8489,-310.6999,-0.23227656
3627,4484,prelim_load_avg_hourly,-6918.311,-4391.132,-2527.1792,-1.9674679
5471,4485,prelim_load_avg_hourly,-5766.375,-5554.409,-211.96582,-0.15498169
4310,4486,prelim_load_avg_hourly,-4494.936,-4556.2183,61.282227,0.058933083
3890,4487,prelim_load_avg_hourly,-3296.609,-2742.2795,-554.32935,-0.42300415
206,4488,prelim_load_avg_hourly,-4174.405,-5673.216,1498.811,1.1843159
1288,4489,prelim_load_avg_hourly,-6088.709,-6044.4854,-44.223633,-0.023663158
3923,4490,prelim_load_avg_hourly,-3940.649,-3400.3042,-540.3447,-0.41205615
620,4491,prelim_load_avg_hourly,-2775.775,-3178.0703,402.2954,0.32589844
2918,4492,prelim_load_avg_hourly,-3819.727,-4649.964,830.2368,0.6609163
1639,4493,prelim_load_avg_hourly,-4289.007,-4176.1123,-112.89453,-0.077422805
5842,4494,prelim_load_avg_hourly,-10226.631,-10427.648,201.01758,0.1683262
1263,4495,prelim_load_avg_hourly,-5966.41,-5772.9004,-193.50977,-0.1405332
8308,4496,prelim_load_avg_hourly,-1724.515,-2396.6177,672.10266,0.53711957
3355,4497,prelim_load_avg_hourly,-4513.985,-4363.842,-150.14307,-0.10658317
8390,4498,prelim_load_avg_hourly,-1759.358,-2781.7617,1022.4037,0.81135595
6350,4499,prelim_load_avg_hourly,-3713.47,-3105.708,-607.76196,-0.46483436
8617,4500,prelim_load_avg_hourly,-2653.648,-2499.2424,-154.40552,-0.10992007
402,4501,prelim_load_avg_hourly,-5459.606,-5522.466,62.859863,0.06016815
7583,4502,prelim_load_avg_hourly,-2371.409,-1286.3298,-1085.0791,-0.8385065
7742,4503,prelim_load_avg_hourly,398.802,23.590332,375.21167,0.30469567
2157,4504,prelim_load_avg_hourly,-4025.475,-2411.5981,-1613.877,-1.2524809
4745,4505,prelim_load_avg_hourly,-2692.103,-3400.445,708.34204,0.5654899
4004,4506,prelim_load_avg_hourly,-3676.285,-4461.9155,785.6306,0.62599593
6385,4507,prelim_load_avg_hourly,-2919.657,-3890.1348,970.4778,0.7707053
6068,4508,prelim_load_avg_hourly,-7831.235,-7335.415,-495.81982,-0.3771994
348,4509,prelim_load_avg_hourly,-1216.586,-2717.8374,1501.2513,1.1862262
6097,4510,prelim_load_avg_hourly,-5174.174,-4489.872,-684.30176,-0.5247542
4483,4511,prelim_load_avg_hourly,-5843.632,-7247.2207,1403.5889,1.1097703
2546,4512,prelim_load_avg_hourly,-680.666,787.3086,-1467.9746,-1.1382598
2474,4513,prelim_load_avg_hourly,-779.275,-988.9895,209.71448,0.17513464
8123,4514,prelim_load_avg_hourly,-771.457,-3421.7285,2650.2715,2.0857475
476,4515,prelim_load_avg_hourly,-5809.819,-5203.823,-605.9956,-0.46345153
2733,4516,prelim_load_avg_hourly,1160.843,255.31909,905.5239,0.71985555
796,4517,prelim_load_avg_hourly,-2731.68,-2770.4219,38.741943,0.041287214
755,4518,prelim_load_avg_hourly,-3837.958,-2664.0574,-1173.9006,-0.9080413
5267,4519,prelim_load_avg_hourly,-3820.056,-4012.5667,192.51074,0.16166654
3458,4520,prelim_load_avg_hourly,-6074.378,-5096.7383,-977.63965,-0.75439656
1222,4521,prelim_load_avg_hourly,-5847.977,-6460.8076,612.83057,0.49071783
739,4522,prelim_load_avg_hourly,-2923.903,-2532.5142,-391.38892,-0.2954447
6448,4523,prelim_load_avg_hourly,-1251.637,-1299.1807,47.5437,0.048177753
4573,4524,prelim_load_avg_hourly,-4467.079,-4515.558,48.479004,0.048909962
4379,4525,prelim_load_avg_hourly,-4494.406,-5228.204,733.79834,0.5854186
6624,4526,prelim_load_avg_hourly,-242.274,-1816.907,1574.6329,1.2436738
7442,4527,prelim_load_avg_hourly,584.716,-3186.7546,3771.4707,2.9634886
4339,4528,prelim_load_avg_hourly,-4209.917,-4070.9976,-138.91943,-0.09779664
3970,4529,prelim_load_avg_hourly,-6076.717,-5811.951,-264.76562,-0.1963165
6755,4530,prelim_load_avg_hourly,58.344,-1631.3599,1689.7039,1.3337581
761,4531,prelim_load_avg_hourly,-3444.442,-4452.6304,1008.1885,0.80022746
1981,4532,prelim_load_avg_hourly,-3783.383,-4100.957,317.57397,0.25957346
5564,4533,prelim_load_avg_hourly,-6133.028,-6071.289,-61.73877,-0.037375044
1692,4534,prelim_load_avg_hourly,-7003.035,-5036.2266,-1966.8086,-1.5287766
5707,4535,prelim_load_avg_hourly,-7884.495,-8032.281,147.78564,0.12665309
5854,4536,prelim_load_avg_hourly,-7668.327,-7199.162,-469.16504,-0.35633248
3732,4537,prelim_load_avg_hourly,-7072.436,-6300.4395,-771.9966,-0.593407
5879,4538,prelim_load_avg_hourly,-8067.6,-8273.476,205.87549,0.17212926
2882,4539,prelim_load_avg_hourly,-2427.136,-1543.6609,-883.4751,-0.68067896
7082,4540,prelim_load_avg_hourly,-0.636,-597.78906,597.1531,0.47844458
8535,4541,prelim_load_avg_hourly,-3814.221,-2806.5947,-1007.6262,-0.7778718
1220,4542,prelim_load_avg_hourly,-4775.466,-5619.926,844.45996,0.6720511
6275,4543,prelim_load_avg_hourly,-3118.343,-4094.7664,976.42334,0.7753598
4389,4544,prelim_load_avg_hourly,-4406.004,-4266.4624,-139.5415,-0.09828363
8012,4545,prelim_load_avg_hourly,-4004.755,-4341.6494,336.89453,0.27469873
5196,4546,prelim_load_avg_hourly,-5978.617,-6790.209,811.5918,0.6463199
6618,4547,prelim_load_avg_hourly,-2136.418,-2214.3232,77.90527,0.07194659
2514,4548,prelim_load_avg_hourly,257.704,516.2251,-258.5211,-0.1914279
4748,4549,prelim_load_avg_hourly,-1606.133,-1616.3319,10.198853,0.018941991
350,4550,prelim_load_avg_hourly,-2271.304,-5587.837,3316.533,2.6073363
